customer_id,First Time,Recent Time,# of Orders,# of Orders in last 7 days,# of Orders in last 4 weeks,Amount,Amount in last 7 days,Amount in last 4 weeks,Avg_DistanceFromResturant,Avg_DeliveryTime
888233,10/29/15 23:19,11/1/15 4:37,1,,NA,216,0,0,0.8,48
1085515,12/12/15 12:57,12/13/15 1:26,1,1,1,345,345,345,3,25
490814,8/8/15 3:16,8/11/15 5:56,1,,NA,225,0,0,3.1,67
549596,8/21/15 0:25,8/24/15 6:02,1,,NA,667,0,0,1.3,37
100125,7/31/15 7:54,8/2/15 18:44,1,,NA,361,0,0,4.7,48
747797,10/14/15 16:00,10/18/15 9:09,1,,NA,1381,0,0,2.8,55
243220,7/7/15 22:17,7/7/15 22:24,1,,NA,26,0,0,3.8,45
208185,6/23/15 10:50,6/27/15 14:02,1,,NA,36,0,0,1.6,21
352169,7/2/15 22:05,7/7/15 18:22,1,,NA,823,0,0,3.7,61
835181,10/11/15 21:58,10/16/15 17:00,1,,NA,471,0,0,1.8,26
809249,10/17/15 10:52,10/22/15 1:53,1,,NA,428,0,0,4.1,23
1292772,7/25/15 10:47,7/26/15 5:46,1,,NA,20,0,0,2.7,50
666655,9/30/15 17:08,10/3/15 20:39,1,,NA,770,0,0,3.5,46
118187,8/1/15 13:27,8/4/15 18:59,1,,NA,197,0,0,2.7,40
662063,9/26/15 0:49,9/27/15 15:09,1,,NA,641,0,0,3.2,53
519318,8/24/15 12:18,8/28/15 16:50,1,,NA,408,0,0,3.2,16
338861,9/19/15 11:48,9/20/15 19:40,1,,NA,1101,0,0,3.9,59
656181,12/6/15 19:26,12/8/15 2:55,1,1,1,1010,1010,1010,1.1,25
634071,8/21/15 8:54,8/26/15 5:45,1,,NA,724,0,0,3.9,39
747109,8/31/15 14:54,9/4/15 8:48,1,,NA,198,0,0,4.9,37
315023,9/6/15 12:49,9/9/15 8:00,1,,NA,125,0,0,3.7,44
346158,6/20/15 12:16,6/23/15 9:13,1,,NA,239,0,0,4.6,39
838489,10/3/15 21:29,10/7/15 16:06,1,,NA,238,0,0,2.7,15
712217,10/9/15 16:11,10/14/15 3:44,1,,NA,433,0,0,2,26
883018,10/18/15 2:55,10/20/15 22:26,1,,NA,395,0,0,2.3,18
695008,9/8/15 12:27,9/10/15 7:07,1,,NA,434,0,0,2.1,29
1009293,11/30/15 19:55,12/2/15 10:07,1,,1,3025,0,3025,3.4,56
1029106,11/10/15 1:09,11/14/15 10:10,1,,1,205,0,205,1.3,37
1353808,7/23/15 6:19,7/23/15 14:08,1,,NA,34,0,0,1.6,31
461175,7/22/15 2:39,7/22/15 12:45,1,,NA,37,0,0,2.5,19
813063,10/12/15 22:33,10/16/15 0:30,1,,NA,20,0,0,1.6,28
1073832,12/1/15 2:56,12/5/15 19:12,1,,1,10,0,10,1,21
675269,9/23/15 22:26,9/24/15 16:22,1,,NA,587,0,0,0.9,30
532044,8/2/15 7:51,8/4/15 7:46,1,,NA,455,0,0,3.8,49
886536,10/7/15 3:33,10/7/15 19:18,1,,NA,81,0,0,3.4,50
1099727,11/27/15 22:46,11/29/15 9:46,1,,1,113,0,113,1.8,53
1042718,12/15/15 6:34,12/20/15 0:42,1,,1,125,0,125,0.7,52
335161,8/11/15 21:46,8/15/15 21:37,1,,NA,135,0,0,1.6,23
1125241,12/4/15 14:40,12/6/15 21:42,1,1,1,712,712,712,2,38
1025005,11/27/15 20:15,12/2/15 9:39,1,,1,2066,0,2066,1.2,44
783819,9/20/15 9:44,9/23/15 18:14,1,,NA,261,0,0,3.6,68
646444,10/1/15 9:28,10/4/15 15:44,1,,NA,415,0,0,0.7,50
1071818,12/17/15 5:00,12/17/15 22:22,1,1,1,179,179,179,0.3,41
678239,9/24/15 20:11,9/29/15 0:22,1,,NA,448,0,0,3.6,21
233557,10/29/15 15:31,11/2/15 8:21,1,,NA,292,0,0,-0.1,25
461177,8/17/15 7:57,8/22/15 5:36,1,,NA,730,0,0,0.4,38
832259,10/10/15 22:21,10/15/15 19:13,1,,NA,744,0,0,1.9,22
724522,9/10/15 4:52,9/13/15 6:52,1,,NA,276,0,0,3.1,71
890427,10/6/15 8:04,10/9/15 16:12,1,,NA,596,0,0,3.2,48
1017818,12/11/15 10:53,12/14/15 4:19,1,,1,27,0,27,4.6,61
846193,10/15/15 18:32,10/16/15 20:16,1,,NA,807,0,0,0.4,40
1089648,1/1/16 18:29,1/2/16 1:10,1,1,1,476,476,476,0.9,50
907442,11/5/15 5:48,11/9/15 15:57,1,,NA,626,0,0,1,31
808821,10/23/15 17:33,10/24/15 5:19,1,,NA,260,0,0,2.7,35
1223503,8/20/15 10:41,8/24/15 6:05,1,,NA,123,0,0,2.8,25
394128,8/11/15 7:32,8/14/15 18:43,1,,NA,223,0,0,2.5,31
980198,11/13/15 17:36,11/15/15 19:17,1,,1,399,0,399,2.6,44
417703,7/26/15 20:11,7/27/15 20:32,1,,NA,182,0,0,2.8,29
697496,9/16/15 19:13,9/20/15 10:50,1,,NA,723,0,0,3.3,39
946892,10/26/15 23:49,10/30/15 0:09,1,,NA,202,0,0,1.6,17
1054159,12/13/15 1:59,12/13/15 13:53,1,1,1,382,382,382,1.2,47
482727,7/27/15 17:11,7/27/15 23:41,1,,NA,455,0,0,3.7,50
1018433,12/6/15 11:22,12/9/15 6:08,1,,1,238,0,238,0.8,25
813099,9/12/15 18:18,9/17/15 6:44,1,,NA,1314,0,0,3.7,15
458628,8/2/15 23:01,8/4/15 6:32,1,,NA,102,0,0,0.9,53
326924,8/7/15 1:53,8/12/15 1:11,1,,NA,388,0,0,1.3,22
993702,11/17/15 9:59,11/22/15 2:57,1,,NA,221,0,0,1.6,29
889170,10/21/15 6:38,10/23/15 11:16,1,,NA,421,0,0,3.2,47
735749,9/25/15 17:39,9/29/15 15:06,1,,NA,155,0,0,2.1,31
909680,10/26/15 1:57,10/26/15 23:40,1,,NA,97,0,0,2.3,21
654313,9/24/15 16:54,9/25/15 21:04,1,,NA,325,0,0,1.6,30
308499,9/20/15 8:01,9/22/15 23:40,1,,NA,254,0,0,2.2,42
320219,7/13/15 17:13,7/14/15 18:18,1,,NA,423,0,0,4.1,37
755368,8/2/15 4:03,8/4/15 17:58,1,,NA,191,0,0,2.8,24
461755,7/9/15 22:55,7/14/15 8:50,1,,NA,236,0,0,2.3,50
910738,11/26/15 7:59,11/29/15 8:35,1,,NA,701,0,0,2.7,45
915028,11/4/15 21:17,11/6/15 15:24,1,,NA,148,0,0,3.5,37
692146,10/7/15 7:01,10/10/15 9:15,1,,NA,484,0,0,2.6,57
623961,8/9/15 6:19,8/10/15 14:23,1,,NA,35,0,0,2.6,38
1076328,11/26/15 9:08,11/29/15 16:11,1,,1,241,0,241,1.1,44
178807,8/15/15 17:59,8/16/15 0:42,1,,NA,175,0,0,3.7,79
1024953,11/16/15 6:27,11/18/15 20:38,1,,1,176,0,176,1.4,42
567074,9/10/15 22:10,9/15/15 2:29,1,,NA,469,0,0,3.2,25
89660,7/12/15 14:59,7/16/15 11:09,1,,NA,308,0,0,1.1,66
464620,8/3/15 0:56,8/6/15 17:36,1,,NA,320,0,0,2.3,28
379044,7/1/15 11:56,7/2/15 7:37,1,,NA,80,0,0,1.4,33
430226,8/6/15 17:03,8/9/15 8:55,1,,NA,274,0,0,1.4,28
51397,7/28/15 7:25,7/28/15 8:16,1,,NA,530,0,0,3.5,30
1024037,11/17/15 10:36,11/18/15 6:29,1,,1,783,0,783,1.3,16
913621,11/28/15 15:25,11/28/15 21:27,1,1,1,715,715,715,2.9,53
279234,8/7/15 7:56,8/10/15 7:19,1,,NA,411,0,0,2,42
832622,9/25/15 11:46,9/25/15 18:15,1,,NA,427,0,0,1.7,46
1050809,11/28/15 4:12,11/29/15 7:02,1,,1,709,0,709,2.1,24
592766,8/20/15 16:38,8/21/15 5:48,1,,NA,94,0,0,2.6,38
1022730,11/10/15 23:05,11/15/15 16:28,1,,1,242,0,242,3.1,58
832131,10/27/15 5:59,10/30/15 13:37,1,,NA,108,0,0,1,27
895812,11/22/15 21:28,11/25/15 23:05,1,,NA,24,0,0,3.2,28
430869,6/30/15 0:34,7/3/15 23:35,1,,NA,43,0,0,2.1,21
698073,8/27/15 11:20,8/28/15 17:13,1,,NA,320,0,0,3.2,45
893386,10/22/15 16:37,10/25/15 2:54,1,,NA,162,0,0,1.5,66
497566,8/21/15 10:02,8/22/15 9:21,1,,NA,142,0,0,5,29
731287,9/15/15 10:04,9/15/15 11:36,1,,NA,506,0,0,1.2,37
437368,6/30/15 6:09,7/2/15 17:22,1,,NA,582,0,0,2.7,19
908775,10/28/15 4:59,10/29/15 6:29,1,,NA,395,0,0,2.1,26
1041232,12/11/15 8:55,12/15/15 0:59,1,,1,335,0,335,0.4,41
886954,10/20/15 10:46,10/21/15 15:54,1,,NA,1282,0,0,4,36
724370,9/26/15 15:54,9/26/15 22:22,1,,NA,188,0,0,2.2,49
419480,11/29/15 0:04,12/2/15 14:00,1,,1,119,0,119,2.3,19
492817,7/30/15 16:31,8/1/15 10:20,1,,NA,858,0,0,1.9,50
919516,11/11/15 13:05,11/14/15 20:21,1,,NA,908,0,0,2.6,35
900253,10/23/15 5:06,10/25/15 19:36,1,,NA,131,0,0,3,70
857869,11/4/15 17:19,11/9/15 0:36,1,,NA,117,0,0,2.5,28
1021164,11/30/15 13:33,12/1/15 12:11,1,,1,250,0,250,3.4,50
828793,10/22/15 6:06,10/22/15 12:54,1,,NA,17,0,0,3.3,19
745776,10/1/15 1:45,10/1/15 6:45,1,,NA,559,0,0,3.4,15
1101403,12/25/15 0:29,12/26/15 12:38,1,,1,64,0,64,3.8,50
1313251,7/11/15 8:37,7/14/15 9:19,1,,NA,265,0,0,1.4,16
419416,7/30/15 8:05,7/31/15 7:10,1,,NA,142,0,0,3.2,30
556324,8/18/15 23:31,8/22/15 9:04,1,,NA,116,0,0,2.6,22
602077,8/4/15 15:42,8/9/15 5:16,1,,NA,1507,0,0,3.8,39
814773,10/10/15 13:09,10/12/15 1:58,1,,NA,535,0,0,0.8,30
1347294,6/14/15 13:52,6/17/15 23:26,1,,NA,282,0,0,1.2,71
772682,10/17/15 10:17,10/17/15 16:10,1,,NA,186,0,0,2.5,38
1057143,11/21/15 14:02,11/25/15 16:24,1,,1,283,0,283,0.9,51
221568,10/1/15 10:19,10/5/15 7:53,1,,NA,63,0,0,1.8,41
1294477,6/25/15 15:55,6/30/15 6:44,1,,NA,265,0,0,1.4,21
712555,8/29/15 17:38,9/2/15 13:42,1,,NA,82,0,0,0.6,21
611667,8/28/15 6:03,9/1/15 2:41,1,,NA,198,0,0,2.7,27
932161,11/14/15 7:19,11/17/15 22:56,1,,NA,21,0,0,2.6,25
480014,8/12/15 12:02,8/15/15 7:31,1,,NA,293,0,0,2.3,36
203273,6/27/15 19:11,6/28/15 10:04,1,,NA,102,0,0,1.3,42
287327,8/5/15 11:14,8/6/15 19:11,1,,NA,73,0,0,1.9,22
49313,8/5/15 13:32,8/8/15 16:12,1,,NA,376,0,0,3,62
337417,7/30/15 7:49,8/4/15 6:08,1,,NA,603,0,0,2,40
325541,8/6/15 5:50,8/6/15 23:33,1,,NA,288,0,0,2.5,18
23984,9/25/15 0:46,9/25/15 18:53,1,,NA,283,0,0,0.4,43
603289,9/4/15 21:06,9/8/15 23:36,1,,NA,831,0,0,-0.3,28
1030680,11/22/15 7:30,11/24/15 17:42,1,,1,622,0,622,2.9,53
612512,9/25/15 10:35,9/25/15 22:33,1,,NA,347,0,0,1.7,40
1002093,11/29/15 1:59,11/30/15 20:46,1,,1,541,0,541,-0.1,32
1053991,1/3/16 5:02,1/6/16 8:09,1,1,1,317,317,317,2.9,55
850832,10/20/15 7:50,10/24/15 16:36,1,,NA,526,0,0,2,40
300418,9/27/15 9:36,9/30/15 6:44,1,,NA,1273,0,0,1.8,24
515810,10/30/15 1:06,10/31/15 14:22,1,,NA,13,0,0,2.3,51
1065204,11/10/15 2:08,11/12/15 22:40,1,,1,136,0,136,0.8,35
556958,8/1/15 8:26,8/2/15 1:19,1,,NA,277,0,0,2,44
535065,9/13/15 17:19,9/16/15 8:15,1,,NA,18,0,0,0.2,21
481100,12/7/15 16:35,12/11/15 8:55,1,,1,415,0,415,3,15
1119155,12/4/15 4:14,12/4/15 18:05,1,1,1,207,207,207,2.7,18
669125,9/20/15 17:20,9/21/15 9:54,1,,NA,342,0,0,1.5,44
437650,7/22/15 23:47,7/26/15 15:51,1,,NA,48,0,0,-0.2,30
314043,6/6/15 20:24,6/11/15 8:53,1,,NA,167,0,0,1.2,18
920505,11/10/15 4:27,11/10/15 12:36,1,,NA,195,0,0,1.2,16
898667,10/22/15 22:34,10/27/15 18:35,1,,NA,28,0,0,3.5,49
800997,11/1/15 5:14,11/4/15 13:09,1,,NA,197,0,0,0.6,30
1041375,12/7/15 9:34,12/8/15 12:15,1,,1,161,0,161,3.7,44
509761,8/8/15 4:14,8/8/15 13:36,1,,NA,539,0,0,-0.5,16
528197,12/26/15 4:53,12/30/15 10:15,1,1,1,97,97,97,1,34
639675,8/11/15 0:43,8/12/15 12:36,1,,NA,572,0,0,1.9,50
850852,10/22/15 9:06,10/22/15 21:30,1,,NA,238,0,0,1,21
1049290,11/7/15 7:41,11/12/15 0:03,1,,1,122,0,122,3.6,51
405553,7/16/15 3:05,7/20/15 20:04,1,,NA,309,0,0,0.5,44
586375,8/25/15 15:07,8/30/15 1:36,1,,NA,170,0,0,0.3,27
53341,10/30/15 9:01,11/1/15 6:26,1,,NA,1669,0,0,2.6,31
410378,7/3/15 8:05,7/4/15 8:38,1,,NA,237,0,0,4.4,52
813756,10/20/15 0:54,10/23/15 14:02,1,,NA,343,0,0,2.8,58
554521,8/8/15 20:32,8/9/15 3:17,1,,NA,235,0,0,1,54
571019,8/28/15 6:00,8/30/15 4:13,1,,NA,203,0,0,0.7,30
557766,9/19/15 11:55,9/24/15 6:52,1,,NA,154,0,0,2.4,21
1081226,12/16/15 19:59,12/19/15 1:58,1,,1,397,0,397,3.3,55
348107,6/17/15 6:48,6/18/15 5:57,1,,NA,136,0,0,4.6,49
702384,9/27/15 6:59,9/27/15 11:00,1,,NA,8,0,0,0.3,29
743859,10/4/15 20:04,10/9/15 13:01,1,,NA,887,0,0,3.4,39
1034029,12/2/15 22:54,12/4/15 15:31,1,,1,626,0,626,3.8,33
460772,7/29/15 14:39,8/1/15 16:32,1,,NA,76,0,0,4.8,39
1070807,1/3/16 12:38,1/4/16 15:42,1,1,1,735,735,735,1.8,51
651244,8/22/15 10:30,8/25/15 9:23,1,,NA,659,0,0,1.6,20
696603,9/8/15 22:49,9/9/15 21:44,1,,NA,347,0,0,1,73
761023,10/2/15 3:41,10/4/15 22:33,1,,NA,18,0,0,4.1,29
962679,12/2/15 4:52,12/3/15 18:54,1,,NA,260,0,0,1.5,15
704124,11/30/15 18:02,12/1/15 18:07,1,,1,652,0,652,1,24
474866,9/22/15 21:57,9/26/15 0:35,1,,NA,206,0,0,0.1,23
1031720,11/26/15 1:59,11/28/15 23:40,1,,1,408,0,408,3.3,51
1213955,9/1/15 10:47,9/2/15 8:17,1,,NA,58,0,0,1.1,25
1164790,10/1/15 15:01,10/5/15 6:48,1,,NA,851,0,0,2.4,44
606258,9/12/15 9:03,9/12/15 9:06,1,,NA,99,0,0,1.9,31
937855,11/23/15 7:31,11/24/15 15:54,1,,NA,43,0,0,2.7,59
587468,8/31/15 16:31,9/2/15 1:43,1,,NA,116,0,0,1.8,24
474997,8/18/15 8:40,8/21/15 14:00,1,,NA,436,0,0,2.4,39
1149795,12/10/15 11:19,12/10/15 14:43,1,1,1,805,805,805,2.2,33
982067,12/5/15 23:29,12/10/15 13:59,1,,1,200,0,200,2.7,17
757914,10/24/15 23:05,10/25/15 12:54,1,,NA,162,0,0,2.7,27
769513,9/22/15 5:21,9/26/15 18:18,1,,NA,215,0,0,3.3,49
853836,10/15/15 21:16,10/18/15 12:04,1,,NA,131,0,0,0.4,47
6013,10/20/15 14:05,10/23/15 22:34,1,,NA,623,0,0,4.1,31
620374,8/22/15 15:55,8/24/15 21:41,1,,NA,533,0,0,1.5,41
71379,9/6/15 11:24,9/7/15 22:23,1,,NA,287,0,0,1,16
598887,9/9/15 0:46,9/10/15 17:09,1,,NA,290,0,0,2.2,39
123712,7/11/15 11:11,7/12/15 3:14,1,,NA,122,0,0,4.2,38
355985,6/22/15 10:21,6/25/15 2:32,1,,NA,170,0,0,3.1,31
15461,11/5/15 7:20,11/7/15 1:31,1,,NA,27,0,0,3.7,18
924175,10/27/15 21:30,10/30/15 8:54,1,,NA,1173,0,0,2.1,24
707942,9/21/15 8:15,9/23/15 5:25,1,,NA,624,0,0,1.4,16
519373,8/10/15 6:06,8/11/15 22:24,1,,NA,302,0,0,1.9,33
146435,10/16/15 22:59,10/17/15 3:23,1,,NA,407,0,0,3.1,58
973984,11/10/15 12:28,11/11/15 2:52,1,,NA,656,0,0,3.4,23
270781,12/10/15 6:50,12/14/15 23:03,1,,1,23,0,23,3.2,45
1110021,7/2/15 22:30,7/5/15 9:28,1,,NA,252,0,0,4,50
449675,7/9/15 17:21,7/11/15 23:16,1,,NA,256,0,0,2.7,34
889688,11/4/15 1:00,11/4/15 22:22,1,,NA,258,0,0,2.3,35
697089,10/12/15 9:19,10/14/15 9:57,1,,NA,200,0,0,1.3,22
975676,11/17/15 21:15,11/20/15 6:10,1,,1,346,0,346,1,38
868751,9/26/15 9:32,9/30/15 16:44,1,,NA,336,0,0,3.7,22
1185601,11/19/15 1:51,11/19/15 15:19,1,,1,139,0,139,2.6,38
869328,10/14/15 19:15,10/16/15 19:00,1,,NA,667,0,0,2.4,21
562753,8/8/15 21:03,8/13/15 4:03,1,,NA,361,0,0,3.8,25
73230,6/14/15 8:53,6/14/15 22:13,1,,NA,304,0,0,1.5,42
1128637,12/17/15 3:12,12/19/15 11:17,1,1,1,238,238,238,1.2,36
1030108,11/8/15 10:25,11/11/15 21:53,1,,1,257,0,257,3.5,26
109190,11/2/15 2:51,11/3/15 19:03,1,,NA,2226,0,0,0.8,21
800243,11/11/15 22:16,11/15/15 22:39,1,,NA,141,0,0,3.4,20
1034931,11/10/15 14:13,11/14/15 6:38,1,,1,800,0,800,1,33
456128,8/14/15 7:23,8/17/15 6:44,1,,NA,239,0,0,2.6,55
408185,7/5/15 21:35,7/9/15 16:31,1,,NA,251,0,0,3.6,52
1097653,11/27/15 13:46,12/2/15 6:37,1,,1,82,0,82,1.5,37
785830,10/2/15 11:29,10/6/15 20:00,1,,NA,1306,0,0,1.4,54
1084161,1/6/16 13:15,1/6/16 20:38,1,1,1,348,348,348,3.1,17
624779,11/14/15 5:20,11/19/15 3:20,1,,NA,9,0,0,2.5,55
995519,11/22/15 2:49,11/24/15 17:19,1,,1,158,0,158,2.9,56
1074967,12/31/15 22:26,12/31/15 23:43,1,1,1,19,19,19,0.8,28
958876,11/7/15 23:36,11/8/15 3:31,1,,NA,555,0,0,2.2,39
891900,11/12/15 17:04,11/16/15 23:50,1,,NA,1712,0,0,3.6,27
258560,8/5/15 7:05,8/9/15 1:57,1,,NA,254,0,0,1.1,41
878223,10/23/15 1:39,10/23/15 21:41,1,,NA,516,0,0,0.5,30
944648,12/3/15 7:43,12/4/15 6:02,1,,NA,59,0,0,1.8,21
418752,7/24/15 19:04,7/28/15 2:51,1,,NA,96,0,0,1.6,38
913923,11/27/15 7:48,11/30/15 20:02,1,,NA,614,0,0,0.2,38
237266,12/6/15 13:14,12/11/15 6:17,1,,1,220,0,220,3.7,21
629080,8/25/15 21:54,8/29/15 0:38,1,,NA,207,0,0,4,17
141505,8/7/15 0:58,8/8/15 3:46,1,,NA,419,0,0,2.5,38
591017,8/14/15 2:23,8/17/15 0:38,1,,NA,159,0,0,3.5,42
336762,9/18/15 3:21,9/22/15 1:18,1,,NA,222,0,0,2,44
982962,11/15/15 12:18,11/18/15 4:00,1,,1,1215,0,1215,4.3,66
1231636,10/18/15 17:33,10/19/15 6:06,1,,NA,354,0,0,2.9,34
406330,7/25/15 3:49,7/26/15 15:21,1,,NA,90,0,0,2.1,21
120699,7/24/15 10:59,7/25/15 7:22,1,,NA,48,0,0,1.4,77
1307298,8/4/15 0:06,8/5/15 23:40,1,,NA,388,0,0,2.2,17
900900,10/25/15 17:09,10/28/15 21:55,1,,NA,257,0,0,3.2,57
304761,10/11/15 16:04,10/14/15 2:05,1,,NA,253,0,0,3.8,44
1159550,11/23/15 3:53,11/27/15 6:16,1,,NA,142,0,0,1.1,26
1061304,12/1/15 22:58,12/2/15 18:25,1,,1,169,0,169,0.1,32
852359,10/23/15 9:41,10/25/15 13:19,1,,NA,243,0,0,2.4,25
253026,6/23/15 1:22,6/26/15 23:09,1,,NA,202,0,0,3.4,17
232193,6/11/15 6:59,6/15/15 4:58,1,,NA,33,0,0,3.1,56
377097,7/7/15 18:32,7/9/15 2:20,1,,NA,869,0,0,2.7,47
250234,9/10/15 5:42,9/10/15 14:24,1,,NA,125,0,0,2.8,34
824973,10/14/15 1:13,10/14/15 2:11,1,,NA,804,0,0,3.9,47
988949,11/24/15 18:09,11/26/15 23:55,1,,1,65,0,65,3.4,27
568663,8/15/15 5:56,8/17/15 6:37,1,,NA,273,0,0,0.6,39
384789,11/11/15 23:50,11/16/15 11:33,1,,NA,309,0,0,3.9,17
1128423,12/24/15 6:18,12/24/15 8:47,1,1,1,518,518,518,1,41
200101,7/29/15 2:29,7/30/15 15:20,1,,NA,77,0,0,1.9,33
621044,8/22/15 7:24,8/22/15 14:44,1,,NA,739,0,0,1.7,45
1311077,8/23/15 12:39,8/25/15 5:53,1,,NA,517,0,0,1.8,44
964418,11/24/15 21:20,11/29/15 16:13,1,,NA,361,0,0,2.4,28
608055,10/19/15 17:29,10/23/15 22:39,1,,NA,74,0,0,0.3,21
1027601,11/23/15 14:40,11/25/15 7:10,1,1,1,406,406,406,2.7,54
581081,8/16/15 5:26,8/16/15 12:56,1,,NA,318,0,0,2.3,39
1125867,12/15/15 8:04,12/17/15 1:56,1,1,1,111,111,111,2.8,50
76861,11/17/15 9:25,11/21/15 8:22,1,,NA,56,0,0,1.3,23
518602,8/10/15 0:29,8/10/15 17:22,1,,NA,558,0,0,1.4,22
338887,7/5/15 18:47,7/9/15 8:22,1,,NA,110,0,0,0.9,58
1089388,12/8/15 16:52,12/12/15 20:31,1,1,1,1343,1343,1343,3.4,46
109008,11/12/15 4:41,11/14/15 8:06,1,,1,61,0,61,3,17
55967,10/15/15 23:54,10/17/15 11:36,1,,NA,4,0,0,2.1,22
437375,8/3/15 11:33,8/4/15 15:35,1,,NA,4,0,0,3.3,45
970651,10/24/15 13:29,10/27/15 19:14,1,,NA,339,0,0,1.1,19
1248034,9/9/15 14:02,9/11/15 4:48,1,,NA,471,0,0,1.2,36
797168,10/20/15 7:16,10/23/15 2:49,1,,NA,312,0,0,2.9,45
358563,6/22/15 15:39,6/23/15 10:17,1,,NA,487,0,0,3.9,22
696975,9/28/15 19:35,9/30/15 1:56,1,,NA,1968,0,0,2.5,45
1019824,11/30/15 22:56,12/3/15 6:49,1,,1,605,0,605,0.8,43
187488,7/9/15 0:11,7/9/15 17:08,1,,NA,39,0,0,0.6,57
496274,8/4/15 18:05,8/8/15 20:53,1,,NA,17,0,0,1.3,41
338418,7/17/15 3:17,7/18/15 14:37,1,,NA,265,0,0,2.6,29
221430,8/9/15 8:27,8/12/15 21:51,1,,NA,68,0,0,1.1,24
1088295,12/24/15 14:36,12/28/15 17:05,1,,1,223,0,223,1.8,45
365016,6/21/15 20:36,6/26/15 5:39,1,,NA,247,0,0,3.6,45
150663,10/30/15 13:58,11/2/15 22:28,1,,NA,777,0,0,2.4,19
1277522,8/6/15 10:14,8/10/15 23:13,1,,NA,863,0,0,2.6,44
872402,10/11/15 11:37,10/15/15 8:32,1,,NA,158,0,0,1.7,35
882572,11/6/15 13:27,11/11/15 1:38,1,,NA,144,0,0,1.1,27
1090593,12/15/15 10:35,12/18/15 15:00,1,1,1,59,59,59,1.8,50
291515,7/30/15 2:51,8/1/15 21:33,1,,NA,352,0,0,2.9,42
1099447,11/28/15 8:26,12/1/15 5:49,1,,1,274,0,274,1.3,31
1009210,11/10/15 21:52,11/11/15 19:21,1,,1,486,0,486,3.7,32
861946,10/7/15 19:37,10/10/15 10:23,1,,NA,35,0,0,2.3,36
694414,10/3/15 15:46,10/5/15 9:41,1,,NA,241,0,0,3,45
1109892,8/10/15 8:21,8/15/15 3:42,1,,NA,768,0,0,1.2,28
47558,7/28/15 8:49,7/30/15 23:04,1,,NA,387,0,0,1.5,22
240867,7/24/15 23:53,7/25/15 17:51,1,,NA,57,0,0,1.6,42
837665,10/19/15 6:13,10/19/15 7:31,1,,NA,686,0,0,1.2,27
902285,10/12/15 14:55,10/13/15 19:25,1,,NA,7642,0,0,3.1,50
376535,7/3/15 18:27,7/5/15 12:48,1,,NA,621,0,0,3.5,25
1026436,11/26/15 17:52,11/27/15 18:06,1,,1,36,0,36,0.8,35
38674,9/12/15 0:38,9/16/15 16:23,1,,NA,1266,0,0,3.9,37
381401,7/10/15 14:09,7/12/15 18:24,1,,NA,147,0,0,1.7,42
606665,9/5/15 7:07,9/7/15 23:13,1,,NA,366,0,0,3,48
1129908,12/1/15 22:08,12/6/15 1:37,1,1,1,436,436,436,0.6,26
911461,10/9/15 14:06,10/10/15 0:43,1,,NA,17,0,0,1.6,27
978931,11/27/15 5:44,11/30/15 18:14,1,1,1,28,28,28,1.9,51
414832,7/23/15 12:05,7/23/15 18:43,1,,NA,245,0,0,2.1,61
845585,12/2/15 4:16,12/4/15 1:21,1,,1,197,0,197,2.9,28
950129,10/27/15 20:34,11/1/15 7:20,1,,NA,460,0,0,2.9,46
757429,10/10/15 23:54,10/15/15 2:12,1,,NA,545,0,0,3.4,22
606775,9/2/15 4:30,9/3/15 18:45,1,,NA,517,0,0,1.7,45
179350,11/2/15 21:53,11/3/15 10:26,1,,NA,380,0,0,2.6,44
916724,11/4/15 11:07,11/7/15 21:40,1,,NA,651,0,0,3.8,23
620675,8/29/15 8:28,9/2/15 8:18,1,,NA,473,0,0,1.8,38
1119637,12/10/15 19:16,12/12/15 5:14,1,1,1,1645,1645,1645,2,22
294828,9/28/15 0:46,9/28/15 7:38,1,,NA,512,0,0,0.4,50
983112,11/24/15 19:33,11/27/15 20:12,1,,1,454,0,454,1.8,28
340939,7/6/15 16:14,7/8/15 6:38,1,,NA,965,0,0,2.7,49
583465,9/9/15 11:05,9/10/15 16:18,1,,NA,381,0,0,2.2,34
746754,9/28/15 9:46,9/30/15 12:31,1,,NA,9,0,0,1.9,30
591696,9/1/15 10:06,9/4/15 13:29,1,,NA,877,0,0,3.2,35
752110,10/7/15 18:33,10/10/15 2:48,1,,NA,108,0,0,2.5,28
461808,7/21/15 21:32,7/22/15 23:21,1,,NA,51,0,0,2.2,50
810317,9/26/15 11:58,9/29/15 20:00,1,,NA,428,0,0,2.7,40
232061,6/27/15 8:06,6/30/15 14:22,1,,NA,412,0,0,0.4,33
551209,8/15/15 1:11,8/16/15 15:33,1,,NA,505,0,0,1.1,44
584951,10/29/15 15:32,11/3/15 0:22,1,,NA,631,0,0,3.8,44
1068190,12/2/15 9:01,12/3/15 11:38,1,,1,19,0,19,0.3,24
239361,8/12/15 0:16,8/16/15 11:14,1,,NA,1079,0,0,2.1,68
1252442,11/26/15 6:28,11/28/15 19:11,1,,1,500,0,500,4.1,46
155497,9/17/15 3:45,9/20/15 16:00,1,,NA,323,0,0,2.2,38
480287,7/28/15 0:01,7/29/15 8:50,1,,NA,221,0,0,4.3,53
663159,8/23/15 9:01,8/25/15 1:25,1,,NA,438,0,0,3.7,56
744690,10/3/15 3:29,10/3/15 12:51,1,,NA,634,0,0,2.7,57
